Order_No,Time from Pickup to Arrival
Order_No_9099,1206.0031365771954
Order_No_5059,795.5829230114136
Order_No_18085,1410.3380431333103
Order_No_18699,4254.629102313135
Order_No_4535,1759.5685815690686
Order_No_24887,1883.8596644867262
Order_No_15105,1154.685949824199
Order_No_8606,864.4768603077002
Order_No_858,2417.642234157641
Order_No_9470,1235.9928839753004
Order_No_13847,1015.2981753023886
Order_No_4309,1051.7796177032244
Order_No_25339,1337.7415307468716
Order_No_4237,1448.4105467732966
Order_No_25026,1343.7345222055555
Order_No_2285,1059.7321094884335
Order_No_25366,1542.6166557877411
Order_No_9143,3084.0006228915977
Order_No_20854,1175.7898008049776
Order_No_27740,1196.4284712587892
Order_No_15712,964.7417380750585
Order_No_17158,1778.6233447496534
Order_No_24270,1846.7080273074414
Order_No_16999,1819.6452511101252
Order_No_3487,2920.3254574019174
Order_No_15089,1325.1754151348482
Order_No_17354,1781.5816524485497
Order_No_7209,1762.6390585484974
Order_No_6555,2389.722795030271
Order_No_13569,2603.2021857146133
Order_No_2068,1230.9312276986668
Order_No_12025,931.6543651766542
Order_No_24395,546.9695281249057
Order_No_25462,1529.3460332613204
Order_No_14196,1486.5528991412516
Order_No_10597,2260.697067916348
Order_No_5222,1677.3332550469427
Order_No_22802,1041.7093566163944
Order_No_26971,1000.6975106868597
Order_No_2524,704.8335646132712
Order_No_14519,1458.6071955479945
Order_No_12638,1894.4533552063112
Order_No_7804,3004.8545816381747
Order_No_6978,1323.9255298084881
Order_No_21544,2005.6235921835605
Order_No_15150,2196.5478703779067
Order_No_4094,981.1660333772056
Order_No_6730,1380.241078729434
Order_No_10439,2760.747203736303
Order_No_4329,1585.539799728549
Order_No_17532,2036.531419187812
Order_No_24805,2577.497670540308
Order_No_5787,1444.947242870363
Order_No_22982,1528.5748238545657
Order_No_26204,1594.096837697129
Order_No_25013,1379.9581428949252
Order_No_27610,913.6407930087073
Order_No_13804,1951.6067903957808
Order_No_26270,1331.7214749110663
Order_No_12411,812.8402610059953
Order_No_26656,2900.814847243596
Order_No_7031,1292.5580806010018
Order_No_15158,1309.300902144042
Order_No_12766,1194.7687674280144
Order_No_16992,1414.0355608513146
Order_No_2310,1063.4582632984166
Order_No_2738,1478.914541155411
Order_No_14406,2346.4057566492506
Order_No_13358,1991.1091301335844
Order_No_2085,3042.746357905523
Order_No_18356,1458.1824817877891
Order_No_7664,2148.5861722376526
Order_No_21646,1521.4483782157724
Order_No_12719,1661.487785400441
Order_No_17595,1771.4037960631022
Order_No_13198,1908.011258795312
Order_No_27414,1497.7961447763157
Order_No_19912,2759.682105659937
Order_No_22751,771.290802785463
Order_No_18142,1230.194042999433
Order_No_22796,2663.8484301088242
Order_No_26753,1372.5426894056563
Order_No_18240,2437.673591730986
Order_No_12180,953.8438627982164
Order_No_19,1142.6521769550777
Order_No_16398,1462.5286684804178
Order_No_3515,1328.8552422778068
Order_No_17786,834.8020870265784
Order_No_4139,1103.2524900428227
Order_No_9155,1918.0582078127231
Order_No_22505,930.4747865478793
Order_No_17419,2308.2287077965707
Order_No_10121,942.1790901237863
Order_No_14389,1642.202835768153
Order_No_4780,1168.656753076556
Order_No_4652,1282.6903208878646
Order_No_27496,1423.1164976761384
Order_No_17847,1625.9046744135471
Order_No_5799,1476.3126967694325
Order_No_20377,2440.9738790984957
Order_No_2971,1635.6362333264788
Order_No_21706,966.5924731338552
Order_No_7313,1197.3591451263396
Order_No_9719,1073.8610503115447
Order_No_6951,1232.3366706475267
Order_No_24546,1042.5854558136548
Order_No_22574,3147.755683999161
Order_No_5773,1047.665306976316
Order_No_5673,1281.1945424386174
Order_No_23997,1232.092612694149
Order_No_8281,1074.9135793283856
Order_No_4953,1239.736457584294
Order_No_22278,741.960147662701
Order_No_4454,1177.602596879893
Order_No_15003,786.3597741158051
Order_No_16379,1329.907122409892
Order_No_19712,1002.9464954751575
Order_No_20033,1686.4203313565097
Order_No_20845,1821.7382760084415
Order_No_2304,1995.319761445621
Order_No_13035,1208.0049703946152
Order_No_5623,969.0054894607529
Order_No_13549,972.901394378056
Order_No_26454,1967.9261274882963
Order_No_24841,1522.040081751311
Order_No_3968,836.3715942726848
Order_No_21384,1355.2403130712898
Order_No_22753,2050.4463857984347
Order_No_27405,1381.7225321338524
Order_No_3760,1778.545879143861
Order_No_14492,1180.317701694585
Order_No_3746,2084.957446104193
Order_No_19834,724.9941481706355
Order_No_12808,1433.0157348674402
Order_No_14904,2134.941673161976
Order_No_1239,2251.7185746980667
Order_No_5200,1235.6529235069238
Order_No_16623,1840.5741703956842
Order_No_13132,1043.1938580939932
Order_No_8489,1554.5599627905676
Order_No_8174,1489.8232306891884
Order_No_25665,882.7829276279342
Order_No_2358,797.6543886898199
Order_No_560,1887.1824999977357
Order_No_9985,1674.8607162847047
Order_No_24490,2098.8402292942656
Order_No_17943,2074.949827070431
Order_No_20806,2038.4895833103797
Order_No_17258,1687.9470962599523
Order_No_4258,1868.08085965449
Order_No_25861,986.1947293633186
Order_No_17602,870.749755513041
Order_No_23646,696.306803317149
Order_No_3297,1064.8715221777354
Order_No_19867,1130.0314996810293
Order_No_4276,966.8115597278534
Order_No_6028,778.1178880326157
Order_No_13595,1907.813382703283
Order_No_9801,1368.8136952875714
Order_No_27816,1395.4212169134837
Order_No_265,1282.927002709293
Order_No_10919,991.3546478859971
Order_No_8311,1441.013297090083
Order_No_1319,1546.4578889180352
Order_No_1499,853.6876641016011
Order_No_16613,840.9902413203454
Order_No_8525,920.1258603701677
Order_No_17074,1085.6952964729414
Order_No_1575,926.5744449470642
Order_No_27416,1108.838115867794
Order_No_17928,884.874526500945
Order_No_25844,1165.8560126284897
Order_No_28219,1843.9192352519726
Order_No_5834,2890.8866668002684
Order_No_17961,1210.4283287495455
Order_No_19843,1036.938504818869
Order_No_26057,1489.0619608860334
Order_No_27745,2258.745016403962
Order_No_12077,1373.4081845471987
Order_No_5095,1124.2348929446794
Order_No_26747,1683.9508283682476
Order_No_7447,839.5725810141897
Order_No_22732,1339.4083858137271
Order_No_9551,2459.1376901835156
Order_No_4653,1172.1000918035475
Order_No_12156,1510.1144779344797
Order_No_20168,2562.177542802303
Order_No_24759,849.1353517931459
Order_No_26937,1174.1883966195044
Order_No_5369,1037.1019161781137
Order_No_24924,1771.1714712604537
Order_No_27356,1128.4958590026033
Order_No_7952,1422.9757039003484
Order_No_22181,1279.6151413528605
Order_No_18977,1438.8218662281392
Order_No_26437,1164.983335788272
Order_No_7097,1110.9248310644764
Order_No_3772,1426.1745652114068
Order_No_24319,1516.815055393272
Order_No_7090,1354.8792698799691
Order_No_12113,1725.9479833212363
Order_No_3519,1172.7464927160938
Order_No_21226,1187.5151110917852
Order_No_18241,1075.0874246557707
Order_No_3566,1581.8193591615359
Order_No_14248,2120.8440580491238
Order_No_7935,2008.580940046582
Order_No_2234,1145.9107645224713
Order_No_23319,1239.1624177073923
Order_No_11981,1429.582915107489
Order_No_14978,686.070628038806
Order_No_13171,1001.4300625766286
Order_No_26015,1213.1191327600375
Order_No_1154,1823.9095249549289
Order_No_26462,2426.476905180191
Order_No_17819,1279.4665549703036
Order_No_10300,1606.0963349957503
Order_No_4533,1622.219431271285
Order_No_7104,1321.4246433187009
Order_No_16206,1292.3430996974319
Order_No_13889,1187.0075827007315
Order_No_18444,2340.5565941840214
Order_No_21792,2642.5095741085606
Order_No_24255,1579.9375507050013
Order_No_27063,1582.8289510704114
Order_No_10003,3996.2432954686496
Order_No_8836,1994.3072163992172
Order_No_2406,1210.9090854586625
Order_No_15818,2251.1097627846693
Order_No_27995,1382.1052887262942
Order_No_17360,1265.3919610218738
Order_No_15051,1292.222779472781
Order_No_14458,630.6251350921821
Order_No_12931,1709.0165775206808
Order_No_3631,1223.558781528148
Order_No_23636,2264.5846645763067
Order_No_678,1846.2256616105276
Order_No_549,1204.5610586209689
Order_No_7092,2166.52488404181
Order_No_5967,1371.1209969902588
Order_No_18450,1153.559580257093
Order_No_12845,2017.0803687657142
Order_No_25866,1405.4414795913044
Order_No_2342,1733.1152898322052
Order_No_13579,2048.4338757277756
Order_No_10292,2054.5687460780828
Order_No_16012,970.2423173896095
Order_No_22655,987.0642701994734
Order_No_3958,2852.001399656766
Order_No_7535,2256.243882695038
Order_No_11217,1008.9269222061083
Order_No_472,1478.02311246533
Order_No_20852,2312.5036124454555
Order_No_1885,1773.5446041289329
Order_No_2795,2110.8014655363318
Order_No_6835,1266.3055943833992
Order_No_25677,1695.4519894207328
Order_No_22423,1370.3603264919086
Order_No_23102,966.9043453786652
Order_No_24580,1917.6586144023963
Order_No_11954,1894.2876123689998
Order_No_3081,957.9204248538081
Order_No_9880,1079.8045227007046
Order_No_12450,1808.3984239979002
Order_No_12704,2273.975691844664
Order_No_234,1662.168036124869
Order_No_10670,1256.3925701358066
Order_No_27603,1218.790750987196
Order_No_17659,2121.236156956118
Order_No_23885,1326.167954792326
Order_No_7495,2188.7082375696596
Order_No_19741,1340.2914064084334
Order_No_3644,1042.1574796673053
Order_No_28152,2804.8952489054373
Order_No_25058,1263.137096265445
Order_No_27091,979.8237681429512
Order_No_17750,1494.2493696755428
Order_No_24835,1478.3926794641777
Order_No_10952,1251.6345349758699
Order_No_16463,1501.5422838946745
Order_No_27305,1241.7748767729413
Order_No_19587,896.5907545552636
Order_No_19145,2117.987157287405
Order_No_554,1805.1849406833223
Order_No_1647,922.4072768620455
Order_No_479,1727.9082278042179
Order_No_12031,1981.8861776214408
Order_No_27498,1210.837097143413
Order_No_8903,1499.7420982840956
Order_No_7737,744.2372504509028
Order_No_4251,2034.4788984666209
Order_No_12529,1919.1619805802238
Order_No_17648,1546.1405780662876
Order_No_12235,1459.3492581923276
Order_No_17347,2362.335496636271
Order_No_11922,3357.2738228577864
Order_No_13506,1464.3570121420453
Order_No_22662,877.7599322626936
Order_No_13782,1069.3576308319614
Order_No_17577,1652.3886348879757
Order_No_10399,939.733180422188
Order_No_14826,1575.5913201733745
Order_No_20423,2911.6126291730234
Order_No_23805,982.0245628795235
Order_No_5284,2118.891867197108
Order_No_6916,1086.7356494430833
Order_No_20658,1435.3704663604262
Order_No_2306,1283.4451769389211
Order_No_20110,1820.6420272686714
Order_No_18605,1707.6891721470274
Order_No_15600,2236.4316259775396
Order_No_19531,1925.2536991013178
Order_No_21295,2206.0449853250493
Order_No_25716,1519.9967240445026
Order_No_17601,1111.7510302950348
Order_No_2925,1255.2993859913493
Order_No_23487,1709.4065086993367
Order_No_12734,2561.7644758634206
Order_No_5873,1369.237381391898
Order_No_12794,592.6597703076424
Order_No_8049,2459.5388056295915
Order_No_17490,2305.295343414852
Order_No_10614,1011.173874260999
Order_No_4824,1988.5645674024624
Order_No_24588,853.9087566832106
Order_No_21292,1292.9366485346661
Order_No_23938,2345.5203716601595
Order_No_1223,931.4703208773905
Order_No_28260,983.2451244709039
Order_No_10382,1403.7574635449082
Order_No_8094,1606.5487341658597
Order_No_22791,1227.8345805177266
Order_No_23043,2439.696463653302
Order_No_22327,1488.2472350064413
Order_No_6511,1416.4860686458383
Order_No_6949,865.7504954706042
Order_No_24177,1642.4601769538554
Order_No_15240,1222.9258892556973
Order_No_11527,1103.8237126491767
Order_No_14798,2108.6612663753103
Order_No_21343,531.6970023315032
Order_No_26153,758.9565068483763
Order_No_11385,1408.4529252436873
Order_No_11815,2392.3112334628877
Order_No_10338,1463.9348905463426
Order_No_9568,1560.1896082703217
Order_No_21753,1209.821233479632
Order_No_18201,2927.6926904703932
Order_No_11384,1424.003408500291
Order_No_15832,2165.4394514134647
Order_No_1136,1579.3146552881371
Order_No_21282,1271.527952645773
Order_No_13379,1907.4839471941186
Order_No_12783,1084.5256424834013
Order_No_16297,1096.1778922166345
Order_No_8324,1319.0637738604087
Order_No_19775,1467.3943864443327
Order_No_3837,1122.8571205485255
Order_No_5688,2130.4047923714047
Order_No_13967,1607.0833795495148
Order_No_24959,1240.0294996752723
Order_No_12360,1655.3484531123372
Order_No_19760,2200.727521037913
Order_No_16947,1676.8248044473614
Order_No_25413,1369.8419842046137
Order_No_4363,1259.175692504545
Order_No_18785,1519.04082769154
Order_No_14316,1750.083299896794
Order_No_17296,1355.0432213090085
Order_No_3219,2814.5909787614837
Order_No_2096,1037.4289707205912
Order_No_12246,878.4082459347784
Order_No_28182,2523.758395509335
Order_No_19528,1495.4526935110973
Order_No_19909,1792.1962313733884
Order_No_20973,843.5717300250387
Order_No_12008,1033.1511017525168
Order_No_17770,866.8581312908058
Order_No_21323,2006.5805505794265
Order_No_3091,667.0651441229327
Order_No_17938,1831.4093610216619
Order_No_1560,1694.9185487053285
Order_No_25826,994.6491233729492
Order_No_21412,1259.0998986313818
Order_No_22025,1230.2337213682251
Order_No_25870,1304.343394830018
Order_No_12973,1516.6517220627184
Order_No_24096,1493.9983392856643
Order_No_12104,1334.9205970095686
Order_No_10590,2735.42862903928
Order_No_7154,796.8203473966875
Order_No_3532,947.9938527203716
Order_No_16712,1494.1194209405326
Order_No_7008,2337.825326165332
Order_No_14308,774.6171276160226
Order_No_4536,1383.1836578732239
Order_No_20413,1098.5876176202592
Order_No_20959,2116.1560307060836
Order_No_24494,860.9775705959138
Order_No_2425,1988.8199690038869
Order_No_23312,1367.1307334378037
Order_No_2170,1717.5101468597868
Order_No_25397,1088.6164482637103
Order_No_8283,3099.596017905804
Order_No_11883,1568.4548564567585
Order_No_26493,1192.1492716190603
Order_No_8519,1209.1220291144325
Order_No_13553,2107.2476247693476
Order_No_17641,1453.4772601667846
Order_No_23512,2817.556208584996
Order_No_19729,1559.8806682512077
Order_No_25779,1329.2647657479824
Order_No_20549,2186.982928490852
Order_No_7177,922.253177904627
Order_No_2176,2247.2700115141192
Order_No_26543,1006.1885705651123
Order_No_17275,2031.2557474520004
Order_No_8090,1651.6756796816162
Order_No_3055,2146.5938839572723
Order_No_4372,2521.267021133891
Order_No_27534,1290.5575251580542
Order_No_25791,910.5605414708195
Order_No_25941,1089.6241033830472
Order_No_24079,1304.9759986147114
Order_No_11323,1503.3733088597737
Order_No_8057,2585.611852629294
Order_No_4136,1189.050433543399
Order_No_18411,840.636226047531
Order_No_2300,1933.5434866511052
Order_No_3915,1612.1978701144767
Order_No_3775,1232.5939800464018
Order_No_10050,2051.0307821663573
Order_No_19129,1895.0505095698595
Order_No_25456,2601.5088530212765
Order_No_13259,969.3280000406145
Order_No_9086,2212.876594256994
Order_No_27475,1325.702570973395
Order_No_9491,3285.404725093374
Order_No_6509,1234.5473968748847
Order_No_24629,1431.292602629505
Order_No_1467,1204.7122401760455
Order_No_17860,823.7760353631602
Order_No_2709,2053.4481417115844
Order_No_571,1289.9062407541073
Order_No_6665,2948.9291977602184
Order_No_8495,1569.1952285001234
Order_No_14486,1462.0870508825014
Order_No_12484,2108.7094472786107
Order_No_10051,2321.2777205331395
Order_No_12487,1376.2662868839434
Order_No_21743,2121.0313645104466
Order_No_9851,1942.9015807721153
Order_No_12917,738.1482540740247
Order_No_2842,1092.9118017632015
Order_No_27776,1566.3941545509279
Order_No_27853,2923.9319549883235
Order_No_2587,1544.6240672656472
Order_No_27735,1287.3263374490841
Order_No_4689,2540.6691733382086
Order_No_3102,829.0089391947955
Order_No_24656,1712.2950655591662
Order_No_21446,3159.6839149778507
Order_No_11721,2744.604985668956
Order_No_24800,4310.644653476094
Order_No_22601,2576.5917387666395
Order_No_7060,1115.189484432623
Order_No_22701,1197.466853629139
Order_No_5820,1787.797271947214
Order_No_15005,1387.2278511942127
Order_No_5535,2242.341892719564
Order_No_5216,1066.9165000199946
Order_No_13760,1037.9772113211775
Order_No_8222,1809.5530290816878
Order_No_2961,942.4954665804036
Order_No_8560,1207.2937020159843
Order_No_22081,1163.9249848197978
Order_No_1325,1729.9191646576865
Order_No_8172,1895.7270056333352
Order_No_16061,1670.0610114085152
Order_No_17201,1209.4360514249406
Order_No_5822,2926.476620625889
Order_No_3389,2808.0761244596747
Order_No_16366,1307.691513998193
Order_No_10717,1822.742727784567
Order_No_1735,2935.1819617170772
Order_No_26433,1076.0096114641347
Order_No_21045,1313.8243570432332
Order_No_12836,1150.045055460181
Order_No_19357,922.3450190925726
Order_No_14830,946.1233748303499
Order_No_11483,2477.537118889624
Order_No_27797,758.1557275500813
Order_No_8020,1239.923409510237
Order_No_22818,2493.9813688154236
Order_No_11590,1443.999476797626
Order_No_26019,1574.2371929415835
Order_No_27115,2189.0690901215075
Order_No_94,1176.1498006323259
Order_No_6844,961.0510597252498
Order_No_147,1548.615643582685
Order_No_1765,1573.1375753758716
Order_No_15502,1924.5728224119596
Order_No_21510,1321.9268448982143
Order_No_14803,1735.0719631988795
Order_No_773,1636.611289024485
Order_No_19141,1639.365554084195
Order_No_26540,739.2519798875558
Order_No_6817,1096.8430072957817
Order_No_13014,2383.057762062931
Order_No_25957,1533.8770320895958
Order_No_24376,1842.1791214328598
Order_No_7636,1328.568362861899
Order_No_12943,1977.177778822811
Order_No_17976,1595.2832219351094
Order_No_14942,1203.8962788251836
Order_No_12432,727.1145046894441
Order_No_19339,939.6645602706219
Order_No_8288,1502.1633755808562
Order_No_9746,944.5647344970768
Order_No_128,2456.8652569280594
Order_No_13299,1305.5387363912619
Order_No_8365,2623.7425321744013
Order_No_8004,1618.1222017010946
Order_No_17863,2196.205823612987
Order_No_21540,3390.727400386218
Order_No_10620,939.5857281797372
Order_No_27993,2203.754777429598
Order_No_155,1731.1561168784128
Order_No_20678,1576.9845196126676
Order_No_17221,1623.8273237856827
Order_No_23173,953.445914858561
Order_No_10653,1540.8436240054134
Order_No_10040,865.1455161387894
Order_No_3722,1559.3785041346669
Order_No_27264,1238.9984313946914
Order_No_10647,419.8751692072607
Order_No_6757,1729.1910735126862
Order_No_20300,2093.8453052212913
Order_No_25311,1900.314723962391
Order_No_19737,2217.123903988065
Order_No_10018,2007.8521915532938
Order_No_9716,2154.1302137886137
Order_No_1517,1735.2371512773448
Order_No_8878,1000.380228912352
Order_No_18290,1106.644270530061
Order_No_20734,1435.878849626562
Order_No_12964,1647.9209646284203
Order_No_7467,1338.885428953001
Order_No_5946,1850.1526040937188
Order_No_23678,1869.4322792945509
Order_No_10682,2949.1597308781734
Order_No_9508,1880.0960419465368
Order_No_11985,1035.024443354655
Order_No_8941,1004.5627634737208
Order_No_7459,1005.1074572116175
Order_No_28257,1502.348618187309
Order_No_11680,2256.220815707523
Order_No_18768,1238.9658944014373
Order_No_116,1271.5611233437637
Order_No_4833,1417.2382042319562
Order_No_5011,1577.9430241682578
Order_No_11447,1738.491961412909
Order_No_26607,1692.5799327801678
Order_No_8389,1562.4275829235626
Order_No_1761,1148.3554646274724
Order_No_13061,584.1635502341251
Order_No_14998,1057.355439774674
Order_No_12617,1337.074755992763
Order_No_2567,1383.9793522911
Order_No_26883,2328.8748370319477
Order_No_21336,1232.537729467632
Order_No_19847,960.0006066764234
Order_No_10818,2155.0407272952557
Order_No_9580,1475.523537236637
Order_No_9908,811.111525756703
Order_No_22816,1386.9559251166324
Order_No_1965,1109.1418398178039
Order_No_17461,1227.2984932476693
Order_No_2884,1548.8112976521115
Order_No_14161,2307.2560023286806
Order_No_24813,2304.050527565467
Order_No_28126,1564.2372733357915
Order_No_12934,1071.2530026741567
Order_No_3398,1936.259209367504
Order_No_24642,799.9026804386205
Order_No_28255,1229.5653614438488
Order_No_8068,1284.2705492741231
Order_No_7293,1418.727853254493
Order_No_20057,906.3429947230428
Order_No_14947,913.1748850077165
Order_No_22432,1510.3263042092676
Order_No_26537,1261.447824743807
Order_No_7955,1321.5462472190836
Order_No_25344,1722.9997235332053
Order_No_12168,1357.739160670042
Order_No_16304,1872.231183112987
Order_No_14972,1822.2774791322397
Order_No_11376,1949.1828557702904
Order_No_22089,1668.8362807859223
Order_No_6425,2387.8799785739357
Order_No_21874,1419.204264825641
Order_No_25322,1768.1609426818352
Order_No_7691,1460.8516656128495
Order_No_985,900.5753832625088
Order_No_10753,1928.9589691656583
Order_No_14429,1606.711867457293
Order_No_964,1163.0508405251558
Order_No_14102,1552.8068629488203
Order_No_14939,640.2474565686714
Order_No_12465,1027.0821689797165
Order_No_26012,898.9481150535473
Order_No_4691,1242.0913494844194
Order_No_5405,1457.5635449774918
Order_No_18073,1544.1251901866915
Order_No_15971,1047.4471705337467
Order_No_26220,1518.5155690706492
Order_No_20891,976.4731221260263
Order_No_20217,2630.396447395917
Order_No_18180,2045.4610662028215
Order_No_14394,1596.5219922584774
Order_No_18459,2196.597631852702
Order_No_19025,1506.4665909807604
Order_No_9928,2236.0627471292455
Order_No_3250,1047.2305440458053
Order_No_5467,1698.1473772610452
Order_No_25946,2368.573227607533
Order_No_11038,2038.3198762810161
Order_No_24616,1956.4494520136614
Order_No_15685,2607.271252426853
Order_No_21637,1607.0082440463648
Order_No_13016,1460.6616028172864
Order_No_19405,1122.5369854887767
Order_No_7396,2027.479886045376
Order_No_10522,868.7090245343531
Order_No_23783,2182.58391528487
Order_No_14350,2769.274147183242
Order_No_12221,987.4328156565507
Order_No_13350,1226.0723297138618
Order_No_6184,1355.1172239552159
Order_No_26808,1095.0215683839526
Order_No_18679,1984.9489898667534
Order_No_533,1408.7184452774713
Order_No_3329,839.7948898799045
Order_No_13901,1379.0405448756655
Order_No_27215,1060.4150345250434
Order_No_21157,1094.0576689334075
Order_No_26064,1049.9122544232532
Order_No_8053,1369.6904559906056
Order_No_9684,2377.33698076347
Order_No_15441,912.1190969587096
Order_No_7596,2526.9350208807514
Order_No_16033,1463.357334509112
Order_No_22704,2673.135856897537
Order_No_11082,1214.210546655428
Order_No_20555,1008.9586421078733
Order_No_4249,1180.4849001420102
Order_No_21398,1541.6452682450984
Order_No_3987,2083.193868657557
Order_No_16561,2192.905896399224
Order_No_21784,1942.4035443290368
Order_No_18814,1733.3959126323275
Order_No_1323,1841.807992771703
Order_No_6216,2378.6407691294253
Order_No_19606,1397.0340053170444
Order_No_27011,1234.0739048364887
Order_No_10232,1526.3956802216621
Order_No_13768,1610.7196124401928
Order_No_21814,762.1717290151656
Order_No_9314,1263.6411674821081
Order_No_11885,1371.0751383045997
Order_No_11269,1360.8931306269192
Order_No_21808,1058.3326909989398
Order_No_8139,1285.4886311473442
Order_No_14734,1101.7479664822558
Order_No_24663,1319.7261267471888
Order_No_2771,1014.5873731338363
Order_No_19320,1468.4545479527746
Order_No_5742,2998.797197822042
Order_No_22365,1369.6660173336868
Order_No_20523,2870.6659050030294
Order_No_264,1623.2704991258074
Order_No_12085,1969.3136578968297
Order_No_18614,1521.6592121275567
Order_No_4137,1068.2235144170998
Order_No_26869,921.2334702471776
Order_No_10805,1076.177228010641
Order_No_13347,1555.8972739259023
Order_No_16315,777.9702372453256
Order_No_27028,1397.3580113416244
Order_No_13961,999.7137353127997
Order_No_18346,1095.833760452016
Order_No_12219,1719.9193930155893
Order_No_8263,1343.4190743123415
Order_No_26400,1600.048871483322
Order_No_19640,996.992018780971
Order_No_7187,1164.6689972919887
Order_No_25867,2152.147735742413
Order_No_16627,1645.0433056925922
Order_No_19347,981.6128804021953
Order_No_10017,1576.4081681060889
Order_No_22789,1632.8028721215708
Order_No_17842,974.2956475891822
Order_No_25360,1033.5986009190408
Order_No_2698,2761.698735863504
Order_No_22603,2214.3898623487667
Order_No_10375,1076.622220475696
Order_No_23854,1061.7209647702382
Order_No_25160,1564.0351330912472
Order_No_16136,2467.781730809501
Order_No_575,2474.2895160656544
Order_No_21499,1036.9789865125354
Order_No_4872,1460.5860649372742
Order_No_9822,734.5155711783434
Order_No_13524,2764.774361168029
Order_No_15986,4388.647675329564
Order_No_18052,2262.0129553211204
Order_No_4093,831.6413358788298
Order_No_20823,1898.204510568377
Order_No_14666,840.5045149368852
Order_No_10791,1582.8319275803635
Order_No_333,1394.0919743118714
Order_No_9049,988.0966555413474
Order_No_13816,2488.2074209122948
Order_No_17046,1131.0814278799367
Order_No_14667,837.7675805090995
Order_No_3214,2221.6064448787342
Order_No_20636,1691.3709109374336
Order_No_23568,1660.32149615779
Order_No_12283,1192.3631218204266
Order_No_11237,3016.914180872875
Order_No_24427,1560.4903358631948
Order_No_11352,2691.5415151458847
Order_No_1996,1605.0841751665866
Order_No_15316,1210.2354213914316
Order_No_25770,1478.729743897154
Order_No_415,1122.511411397634
Order_No_9991,2062.8286136338384
Order_No_510,1438.274253827704
Order_No_22463,1080.998529675287
Order_No_13013,2053.745849951768
Order_No_11427,1013.6464082345971
Order_No_18421,1499.9045553612252
Order_No_24300,941.0012259417023
Order_No_26836,1100.6537008227835
Order_No_11777,404.4479705206045
Order_No_19358,1897.8886328846258
Order_No_22781,1515.960659091767
Order_No_7000,698.9849147047938
Order_No_15647,686.3263762675195
Order_No_1344,1378.53616682662
Order_No_12965,1489.2705602798192
Order_No_18118,1247.1193901594481
Order_No_5356,2452.3220297854214
Order_No_15254,1486.6853381672731
Order_No_15290,1924.8555079986897
Order_No_20632,1251.0928018004474
Order_No_5166,1296.9901690112513
Order_No_25148,1350.0721696083488
Order_No_9954,2676.544888179258
Order_No_16796,3603.9814793279284
Order_No_27926,2400.8466615696025
Order_No_3580,1406.1050370584055
Order_No_13606,820.4992163222787
Order_No_23189,1214.8511672561724
Order_No_18281,975.0386427918083
Order_No_1407,2279.8961381876543
Order_No_8600,1859.076471901993
Order_No_18252,1588.5026135312798
Order_No_16670,2473.718136824622
Order_No_17409,730.9874751485995
Order_No_10679,1280.2444530817033
Order_No_12578,951.7254619314143
Order_No_2322,1574.2013436679622
Order_No_16546,2738.002746870241
Order_No_24567,723.1934819562217
Order_No_22014,912.7925794471548
Order_No_12148,1488.1688581384838
Order_No_17673,2288.3921889294224
Order_No_7544,1310.5448201629824
Order_No_23916,1834.6293911261773
Order_No_9900,558.3746444354832
Order_No_2525,851.086447230783
Order_No_9465,905.7082151596588
Order_No_10049,2394.226277618227
Order_No_6725,1534.3491665058782
Order_No_687,1169.2036460612708
Order_No_20719,1378.5802687350756
Order_No_26867,1647.2613893497992
Order_No_4569,1178.7280041392748
Order_No_22032,1319.177702082892
Order_No_21273,1563.0362150366097
Order_No_10428,1665.2415841727184
Order_No_20558,1152.0449469793973
Order_No_12926,1111.421988811268
Order_No_12296,2427.41846725672
Order_No_971,1145.3363755462658
Order_No_8396,1702.9573657435392
Order_No_26467,1931.3498403071635
Order_No_2129,1839.2118607093375
Order_No_24465,1458.6193860635221
Order_No_13527,820.7179380956014
Order_No_10788,2202.1608226585404
Order_No_743,2037.5974028108808
Order_No_1424,1104.4932312376195
Order_No_14151,943.0991143556839
Order_No_2553,796.1483380996472
Order_No_26532,1111.7325336579886
Order_No_7900,728.2511596476451
Order_No_24249,978.6879253796916
Order_No_27269,1874.1587331708947
Order_No_13310,4784.058849355394
Order_No_22679,1148.6429673315147
Order_No_2074,2225.974317914161
Order_No_20399,1314.599700106993
Order_No_3652,1383.7743689367303
Order_No_14584,1449.737726333759
Order_No_24756,2931.6577844187987
Order_No_4124,783.9039516389804
Order_No_1145,1424.4800325167985
Order_No_11727,1014.1888203507782
Order_No_21432,1269.5734609398828
Order_No_8151,1631.8069770372947
Order_No_10733,1619.3687496263342
Order_No_7430,927.5361966996693
Order_No_16073,1199.8738459682752
Order_No_3703,954.8906265596704
Order_No_22730,2598.2158678586984
Order_No_7202,1261.7233217545138
Order_No_12393,1198.124636690335
Order_No_25829,2594.944970557638
Order_No_24220,1751.325200597487
Order_No_794,1649.3492524263734
Order_No_4946,1152.360273609237
Order_No_28124,1889.8794100336008
Order_No_202,1729.1616883477623
Order_No_24495,1218.9005739190343
Order_No_14105,1830.3659427281036
Order_No_21854,1122.622414338599
Order_No_12688,1330.6381744609164
Order_No_22193,2130.054691627995
Order_No_26132,1310.2817259158649
Order_No_1177,1026.8067868901903
Order_No_6127,890.1020588488733
Order_No_21239,661.1659874671889
